store_id,store_name,postal_code,cookie
3efd2720-11df-408d-bdc3-e797f04a6907,IGA Famille Déziel,H2M0B1,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiIzZWZkMjcyMC0xMWRmLTQwOGQtYmRjMy1lNzk3ZjA0YTY5MDciLCJTdG9yZU51bWJlciI6IjI0OTA1IiwiU2NvcGVJZCI6IjI0OTA1IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My42MjYzLCJMYXRpdHVkZSI6NDUuNTUyMywiQXJlVmFsaWQiOnRydWV9LCJDbGllbnROdW1iZXIiOiI4MzQ4IiwiUG9zdGFsQ29kZSI6IkgyTTBCMSIsIlByZWNpc2lvbiI6MiwiSXNTZXJ2ZWRCeVZvaWxhIjp0cnVlfQ==
ba027ad0-5cba-4372-8930-5a58d834f779,IGA extra Vallée,H8S3Z4,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiJiYTAyN2FkMC01Y2JhLTQzNzItODkzMC01YTU4ZDgzNGY3NzkiLCJTdG9yZU51bWJlciI6IjEzOTA1IiwiU2NvcGVJZCI6IjEzOTA1IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My42ODg3NzQsIkxhdGl0dWRlIjo0NS40Mzc2NjMsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODMxNiIsIlBvc3RhbENvZGUiOiJIOFMzWjQiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
51488d49-b026-402d-b60d-ab598f3d5bb7,Supermarché Picard inc.,J4Y3B8,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI1MTQ4OGQ0OS1iMDI2LTQwMmQtYjYwZC1hYjU5OGYzZDViYjciLCJTdG9yZU51bWJlciI6IjE2MzI0IiwiU2NvcGVJZCI6IjE2MzI0IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My40NzQ1MzYsIkxhdGl0dWRlIjo0NS40Mzc2MzcsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODIyNiIsIlBvc3RhbENvZGUiOiJKNFkzQjgiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
a7e9a9fa-45dc-4ad2-bcd5-3499bcebe063,IGA LONGUEUIL CHEMIN CHAMBLY,J4J3X6,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiJhN2U5YTlmYS00NWRjLTRhZDItYmNkNS0zNDk5YmNlYmUwNjMiLCJTdG9yZU51bWJlciI6IjEwNzMzIiwiU2NvcGVJZCI6IjEwNzMzIiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My40ODc2NCwiTGF0aXR1ZGUiOjQ1LjUzMTg5NywiQXJlVmFsaWQiOnRydWV9LCJDbGllbnROdW1iZXIiOiI4NDAwIiwiUG9zdGFsQ29kZSI6Iko0SjNYNiIsIlByZWNpc2lvbiI6MiwiSXNTZXJ2ZWRCeVZvaWxhIjp0cnVlfQ==
3943bd4e-2b2f-4dd4-8a0f-632e8364c41e,Marché d'alimentation Martin Lamarr,J4Z3L8,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiIzOTQzYmQ0ZS0yYjJmLTRkZDQtOGEwZi02MzJlODM2NGM0MWUiLCJTdG9yZU51bWJlciI6IjEzMTg2IiwiU2NvcGVJZCI6IjEzMTg2IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My40NTQ1NDcsIkxhdGl0dWRlIjo0NS40NjM0NDIsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODIwNyIsIlBvc3RhbENvZGUiOiJKNFozTDgiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
8f8d43e8-2d8f-4824-8ba6-87d057e74017,IGA extra Les Marchés Lambert La Prairie,J5R1W7,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI4ZjhkNDNlOC0yZDhmLTQ4MjQtOGJhNi04N2QwNTdlNzQwMTciLCJTdG9yZU51bWJlciI6IjEwNzM5IiwiU2NvcGVJZCI6IjEwNzM5IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My40OTcyNzIsIkxhdGl0dWRlIjo0NS40MDY4MTUsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODAzMSIsIlBvc3RhbENvZGUiOiJKNVIxVzciLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
edbb95c6-90c7-4780-af43-faeacbd7f3c0,Marché Tellier Beaubien inc.,H1T1V5,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiJlZGJiOTVjNi05MGM3LTQ3ODAtYWY0My1mYWVhY2JkN2YzYzAiLCJTdG9yZU51bWJlciI6IjEwNTY3IiwiU2NvcGVJZCI6IjEwNTY3IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My41NzE2NjEsIkxhdGl0dWRlIjo0NS41NzE4MDcsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiMDY3NyIsIlBvc3RhbENvZGUiOiJIMVQxVjUiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
a68c0fd1-96cd-4192-94ef-29ee4d62b77c,IGA extra Les Marchés Lambert Delson,J5B0A1,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiJhNjhjMGZkMS05NmNkLTQxOTItOTRlZi0yOWVlNGQ2MmI3N2MiLCJTdG9yZU51bWJlciI6IjE3MDA0IiwiU2NvcGVJZCI6IjE3MDA0IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My41NDgzMTcsIkxhdGl0dWRlIjo0NS4zODU2ODYsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODA3MCIsIlBvc3RhbENvZGUiOiJKNUIwQTEiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
40a146ce-4f00-43ad-bc5a-3aa0e48ee26a,Marché Leblanc Forté et fils,H1V1A1,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI0MGExNDZjZS00ZjAwLTQzYWQtYmM1YS0zYWEwZTQ4ZWUyNmEiLCJTdG9yZU51bWJlciI6IjI1MjI1IiwiU2NvcGVJZCI6IjI1MjI1IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My41NTExLCJMYXRpdHVkZSI6NDUuNTcwMSwiQXJlVmFsaWQiOnRydWV9LCJDbGllbnROdW1iZXIiOiI4MTg2IiwiUG9zdGFsQ29kZSI6IkgxVjFBMSIsIlByZWNpc2lvbiI6MiwiSXNTZXJ2ZWRCeVZvaWxhIjp0cnVlfQ==
c652871a-1436-4855-905c-c0899d019cb9,IGA extra Marché Tellier,H1S1K6,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiJjNjUyODcxYS0xNDM2LTQ4NTUtOTA1Yy1jMDg5OWQwMTljYjkiLCJTdG9yZU51bWJlciI6IjEyNTQ1IiwiU2NvcGVJZCI6IjEyNTQ1IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My41ODQyNDksIkxhdGl0dWRlIjo0NS41NzUzMTYsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiMDY2OSIsIlBvc3RhbENvZGUiOiJIMVMxSzYiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
722bef0c-3358-4a73-83d3-f17952902741,Alimentation Beaubien et fille inc.,H2C0A5,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI3MjJiZWYwYy0zMzU4LTRhNzMtODNkMy1mMTc5NTI5MDI3NDEiLCJTdG9yZU51bWJlciI6IjE5NDQ2IiwiU2NvcGVJZCI6IjE5NDQ2IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My42NjgyODUsIkxhdGl0dWRlIjo0NS41NTY5MTksIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODM4MyIsIlBvc3RhbENvZGUiOiJIMkMwQTUiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
7482652a-2f48-4266-96c6-d7ca6354d70c,Supermarché Pierre Leduc inc.,H3M1L3,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI3NDgyNjUyYS0yZjQ4LTQyNjYtOTZjNi1kN2NhNjM1NGQ3MGMiLCJTdG9yZU51bWJlciI6IjE1MDQ0IiwiU2NvcGVJZCI6IjE1MDQ0IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My43MDE1MjUsIkxhdGl0dWRlIjo0NS41MzY0MjQsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiMDUyNyIsIlBvc3RhbENvZGUiOiJIM00xTDMiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
ac729989-007a-4d21-9f08-29f9b0444e08,IGA extra famille Duchemin Saint-Laurent,H4R0M6,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiJhYzcyOTk4OS0wMDdhLTRkMjEtOWYwOC0yOWY5YjA0NDRlMDgiLCJTdG9yZU51bWJlciI6IjIxNzg4IiwiU2NvcGVJZCI6IjIxNzg4IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My43MTcyMjYsIkxhdGl0dWRlIjo0NS41MTY1MzcsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODU0NyIsIlBvc3RhbENvZGUiOiJINFIwTTYiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
77bfcb78-447a-4f2a-86ee-b42f1128aebc,Marché Vincent inc.,J4L4K5,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI3N2JmY2I3OC00NDdhLTRmMmEtODZlZS1iNDJmMTEyOGFlYmMiLCJTdG9yZU51bWJlciI6IjE1NDI0IiwiU2NvcGVJZCI6IjE1NDI0IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My40NDgyNTYsIkxhdGl0dWRlIjo0NS41MTY1ODEsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODUwNiIsIlBvc3RhbENvZGUiOiJKNEw0SzUiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
3ac082cb-766a-48f4-89b4-51cd9955ebcf,IGA Extra des-Rapides,H7N2J1,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiIzYWMwODJjYi03NjZhLTQ4ZjQtODliNC01MWNkOTk1NWViY2YiLCJTdG9yZU51bWJlciI6IjEwNjA5IiwiU2NvcGVJZCI6IjEwNjA5IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My42OTg4ODQsIkxhdGl0dWRlIjo0NS41NTY4MjMsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODI3MCIsIlBvc3RhbENvZGUiOiJIN04ySjEiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
5e072d44-b8ce-4fe4-9f0a-a77cc573630c,IGA Extra Langelier,H1S2X6,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI1ZTA3MmQ0NC1iOGNlLTRmZTQtOWYwYS1hNzdjYzU3MzYzMGMiLCJTdG9yZU51bWJlciI6IjEwODA1IiwiU2NvcGVJZCI6IjEwODA1IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My41Njg1LCJMYXRpdHVkZSI6NDUuNTkwNDczLCJBcmVWYWxpZCI6dHJ1ZX0sIkNsaWVudE51bWJlciI6IjAyNTkiLCJQb3N0YWxDb2RlIjoiSDFTMlg2IiwiUHJlY2lzaW9uIjoyLCJJc1NlcnZlZEJ5Vm9pbGEiOnRydWV9
eb1e5ccf-663b-4046-b7d2-7fee05cd7596,IGA Valérie et Martin Longueuil,J4G1R3,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiJlYjFlNWNjZi02NjNiLTQwNDYtYjdkMi03ZmVlMDVjZDc1OTYiLCJTdG9yZU51bWJlciI6IjE2NDA3IiwiU2NvcGVJZCI6IjE2NDA3IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My40Nzg4NDYsIkxhdGl0dWRlIjo0NS41NjQ0NCwiQXJlVmFsaWQiOnRydWV9LCJDbGllbnROdW1iZXIiOiI4NTQ0IiwiUG9zdGFsQ29kZSI6Iko0RzFSMyIsIlByZWNpc2lvbiI6MiwiSXNTZXJ2ZWRCeVZvaWxhIjp0cnVlfQ==
5d893a43-d5e2-4cb2-9410-437ecae33350,Marché Toppetta,H9S1B3,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI1ZDg5M2E0My1kNWUyLTRjYjItOTQxMC00MzdlY2FlMzMzNTAiLCJTdG9yZU51bWJlciI6IjE3MTA1IiwiU2NvcGVJZCI6IjE3MTA1IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My43NDYwNTksIkxhdGl0dWRlIjo0NS40NDYyNjgsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODI0NyIsIlBvc3RhbENvZGUiOiJIOVMxQjMiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
4956779e-47ef-406b-b4fe-8755a74b872c,IGA extra Les Marchés Candiac,J5R0B4,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI0OTU2Nzc5ZS00N2VmLTQwNmItYjRmZS04NzU1YTc0Yjg3MmMiLCJTdG9yZU51bWJlciI6IjE2MjQ4IiwiU2NvcGVJZCI6IjE2MjQ4IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My41MTI0MjcsIkxhdGl0dWRlIjo0NS4zNzAwNDUsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODAzMiIsIlBvc3RhbENvZGUiOiJKNVIwQjQiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
4070a72f-291a-42fc-bd9e-8c5581925344,Supermarché Gilles Bariteau inc.,J3Y8X9,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI0MDcwYTcyZi0yOTFhLTQyZmMtYmQ5ZS04YzU1ODE5MjUzNDQiLCJTdG9yZU51bWJlciI6IjEzMDQ0IiwiU2NvcGVJZCI6IjEzMDQ0IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My40MDg3MDgsIkxhdGl0dWRlIjo0NS40OTUwMDMsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODIwMyIsIlBvc3RhbENvZGUiOiJKM1k4WDkiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
b739f7e2-0ada-492a-9e0b-6b16b6aa1657,IGA Hochelaga,H1L2K9,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiJiNzM5ZjdlMi0wYWRhLTQ5MmEtOWUwYi02YjE2YjZhYTE2NTciLCJTdG9yZU51bWJlciI6IjEwNTY1IiwiU2NvcGVJZCI6IjEwNTY1IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My41MjQxNTUsIkxhdGl0dWRlIjo0NS41OTQwNTIsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODM2NCIsIlBvc3RhbENvZGUiOiJIMUwySzkiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
0fc8fc14-a8ff-45da-8ed0-3eb5f45d3be8,IGA Extra Saint-Léonard,H1R0C4,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiIwZmM4ZmMxNC1hOGZmLTQ1ZGEtOGVkMC0zZWI1ZjQ1ZDNiZTgiLCJTdG9yZU51bWJlciI6IjIzNjQ0IiwiU2NvcGVJZCI6IjIzNjQ0IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My42MTI5NDgsIkxhdGl0dWRlIjo0NS41OTk3MywiQXJlVmFsaWQiOnRydWV9LCJDbGllbnROdW1iZXIiOiI4Mzg5IiwiUG9zdGFsQ29kZSI6IkgxUjBDNCIsIlByZWNpc2lvbiI6MiwiSXNTZXJ2ZWRCeVZvaWxhIjp0cnVlfQ==
d84fa795-3711-4521-9c13-9757b7a015d6,Alimentation Duchemin inc.,H7S1Z3,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiJkODRmYTc5NS0zNzExLTQ1MjEtOWMxMy05NzU3YjdhMDE1ZDYiLCJTdG9yZU51bWJlciI6IjE5NDY2IiwiU2NvcGVJZCI6IjE5NDY2IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My43MjY4ODYsIkxhdGl0dWRlIjo0NS41NjI4NCwiQXJlVmFsaWQiOnRydWV9LCJDbGllbnROdW1iZXIiOiI4MjY4IiwiUG9zdGFsQ29kZSI6Ikg3UzFaMyIsIlByZWNpc2lvbiI6MiwiSXNTZXJ2ZWRCeVZvaWxhIjp0cnVlfQ==
74caa5a3-fa00-4846-b6cb-8fb96c4ca917,Marché CDL Tellier inc.,H1G5X3,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiI3NGNhYTVhMy1mYTAwLTQ4NDYtYjZjYi04ZmI5NmM0Y2E5MTciLCJTdG9yZU51bWJlciI6IjE0MDQ4IiwiU2NvcGVJZCI6IjE0MDQ4IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My42MTQ0MjQsIkxhdGl0dWRlIjo0NS42MDg0ODEsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiMDU3MyIsIlBvc3RhbENvZGUiOiJIMUc1WDMiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
ca4ac198-dad4-479e-bbf7-e0fd21e45abc,GS Laval inc.,H7C1M4,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiJjYTRhYzE5OC1kYWQ0LTQ3OWUtYmJmNy1lMGZkMjFlNDVhYmMiLCJTdG9yZU51bWJlciI6IjEwNjA0IiwiU2NvcGVJZCI6IjEwNjA0IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My42NTA3NDQsIkxhdGl0dWRlIjo0NS42MDUzMTYsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODA5MCIsIlBvc3RhbENvZGUiOiJIN0MxTTQiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
06d78aca-246e-4dd9-9d6f-c2c3471513a3,Supermarché IGA Gagnon & Filles Inc,H7T1L4,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiIwNmQ3OGFjYS0yNDZlLTRkZDktOWQ2Zi1jMmMzNDcxNTEzYTMiLCJTdG9yZU51bWJlciI6IjEyNTI0IiwiU2NvcGVJZCI6IjEyNTI0IiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My43NjE0NjQsIkxhdGl0dWRlIjo0NS41NTMyOTUsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODE5NyIsIlBvc3RhbENvZGUiOiJIN1QxTDQiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
2054f47c-4e35-48f9-ae13-99d837dd2026,IGA Extra Sainte-Dorothée,H7X3S9,eyJMb2NrZXJUeXBlIjowLCJMb2NrZXJNYXN0ZXJTdG9yZU51bWJlciI6IiIsIk1pbmltdW1PcmRlckFtb3VudCI6NDUsIlN0b3JlSWQiOiIyMDU0ZjQ3Yy00ZTM1LTQ4ZjktYWUxMy05OWQ4MzdkZDIwMjYiLCJTdG9yZU51bWJlciI6IjEwNjEzIiwiU2NvcGVJZCI6IjEwNjEzIiwiVGltZXpvbmVJbmZvSWQiOiJFYXN0ZXJuIFN0YW5kYXJkIFRpbWUiLCJMb2NhdGlvbiI6eyJMb25naXR1ZGUiOi03My43ODM4MTgsIkxhdGl0dWRlIjo0NS41MjUyNDYsIkFyZVZhbGlkIjp0cnVlfSwiQ2xpZW50TnVtYmVyIjoiODE0NCIsIlBvc3RhbENvZGUiOiJIN1gzUzkiLCJQcmVjaXNpb24iOjIsIklzU2VydmVkQnlWb2lsYSI6dHJ1ZX0=
